"","commit_hash","commit_message","fix","classification","contains_bug","ns","nd","nf","entrophy","la","ld","lt","ndev","age","nuc","exp","rexp","sexp","glm_probability","name","commit_words","bayesian_score","spam_ham","jacob","charles"
"175","362bacaec3cb4dbb437298eda73604dcd4642ba4","git-svn-id: https://lexevs.svn.sourceforge.net/svnroot/lexevs/base/v6/trunk/lexevs_api@5187 c4b421de-a31f-834e-8902-8020e42e311c","False","None","f",1,1,1,0,2,2,681,3,0.98724537037037,37,7902,2.01291941194401,1879,0,"lexevs",20,0.441701276634,"ham","False","True"
"174","37855fc673676a7e34f16093a928a9c9d15c935c","Updated nightly buildgit-svn-id: file:///usr/local/projects/SUN/JOGL/git-svn/svn-server-sync/jogl/trunk@2012 232f8b59-042b-4e1e-8c03-345bb8c30851n","False","None","f",1,1,1,0,14,39,745,6,0.0435648148148148,876,909,23.9543039319872,803,0,"jogl",24,0.829183187068,"spam","False","True"
"330","38476a9ad32af63702544c81d96edb3e3dd94b99","CMFileManager: SK translationChange-Id: I64bdf6c539f80af3eea88be3e2940c469473c5f0n","False","None","f",1,1,2,0.413816850303634,15,9,382.5,30,35.5355208333333,7,3.5,1.0211056425349,4,0,"android_packages_apps_CMFileManager",5,0.618761993328,"spam","False","False"
"182","388268270c69111c10ca0bf49996f52d57fd94e1","Inserting jQuery (impact !!)","False","None","f",1,16,142,3.97472553859706,21732,0,0,1,0,0,1393.5,0,143,0,"bloatit",3,0.0267618953303,"ham","False","True"
"282","3885ce2a9403483e1cfd1bb4d3d2a119e3cdd928","Prevent NPE if no CredentialsProvider is registeredIf the git server requires authentication and no CredentialsProvider isnregistered TransportHttp.connect() would throw an NPE since it tries tonreset the credentials provider. Instead throw a TransportExceptionnexplaining the problem.nnChange-Id: Ib274e7d9c43bba301089975423de6a05ca5169f6nSigned-off-by: Matthias Sohn <matthias.sohn@sap.com>","True","Corrective","f",1,3,3,1.37095059445467,5,0,750.666666666667,48,76.0819830246914,132,5582,1.03105957044189,551,0,"jgit",31,0.877384104379,"spam","False","False"
"221","390866a4396229ff489e8eafa57f643da07fd9e8","am 7071a500: Merge Fix libcore's usage of readdir_r(3).* commit '7071a500b68799657813aaf842db00b8a317f963':n  Fix libcore's usage of readdir_r(3).n","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"platform_libcore",16,0.5,"spam","False","False"
"21","3ad015dde9af5522b33b528e81786c0e63242c4b","All commented code was removed in calonder and ferns samplegit-svn-id: file://localhost/home/tolik/svnrepo/trunk@2920 c5418bc3-7546-4aae-8bad-fa6f2f3e53e6n","False","None","f",1,1,2,0.522559374536941,4,13,223,19,5.17454282407407,4,85.5,2.31957470286625,59,0,"opencv_attic",21,0.928341350752,"spam","False","False"
"88","3b5e7ecd0eb7395a3b0caad791d84e85adaa7ef4","eliminate eclipse warnings","False","None","f",1,2,2,1,0,2,476,12,0.00262731481481481,235,26542.5,286.462555066079,25645,0.0776606169514405,"rstudio",3,0.212139672998,"ham","False","False"
"286","3c4fa23cc7c08db9be909c6e73bdec29ad083f7f","merge changeset 22161 from trunk: GROOVY-4735: part1: patches to enable groovy-eclipse to run unpatched groovygit-svn-id: http://svn.codehaus.org/groovy/branches/GROOVY_1_8_X@22163 a5544e8c-8a19-0410-ba12-f9af4593a198n","False","Non Functional","f",1,2,3,1.52218987216582,8,9,290,39,176.891442901235,68,5335,60.3828341979986,4786,0,"groovy",29,0.685104489017,"ham","False","False"
"80","3c6953f2e015d76ea0cec1f6c02a151efe1eb7d4","(texinfo-mode::semantic-analyze-current-context): Use new `semantic-ctxt-current-symbol-and-bounds' over older API that is now gone.","False","None","f",1,1,1,0,2,4,671,5,7.29782407407407,36,4625,1.13702714533124,2372,0,"cedet",16,0.21120857839,"ham","False","False"
"269","3cd0764b90d0ae60adf1dc4bcf02b00805df318a","LUCENE-3631: Remove useless nullcheck; don't call doClose from ctor (it's protected and this violates style)git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1221840 13f79535-47bb-0310-9956-ffa450edef68n","False","None","f",1,1,1,0,3,5,-101,26,0.341030092592593,70,2654,3.93229255048362,2248,0,"lucene_solr",28,0.5,"ham","False","False"
"235","3cf48c4f2e2d558130253457fea02ef4047cf8e1","tests: Fix a typo on a wpas_config_file error pathIn addition, print the config files in error case to the debug log.nnSigned-off-by: Jouni Malinen <jouni@qca.qualcomm.com>n","False","Preventative","f",1,1,1,0,5,1,111,22,8.4880787037037,1,14976,1.11781229120362,1137,0,"hostap-ct",22,0.847482409297,"spam","False","False"
"86","3dd707c42e998a01ae0ae4e516650030e5f5e54a","update to xset 1.1.0. tested by naddy@","False","Feature Addition","f",1,1,12,0.58694106889576,4739,2662,866.25,2,719.761399498457,35,45875.5,1.00029388782196,7531,0,"bitrig-xenocara",7,0.219761876731,"ham","False","True"
"125","3f48ab05236b6bfda0bd4ba9ce50345ef7d64c3f","duhagaingit-svn-id: svn://svn.code.sf.net/p/fedora-commons/code/fedora/trunk@29 6cc838c6-e627-0410-8cce-a6db3432f928n","False","None","f",1,1,92,0,0,0,0,1,1.15740740740741e-05,276,2142.5,4794.72479424288,1021,0,"fcrepo-historical",20,0.24266099394,"ham","True","True"
"265","4084626449b0b6ad4b87ade376f2b2c866a6659a","Fixes to support new dalvik.googlecode.com benchmarksThe following new benchmarks where tested with the below changes:n- DigestBenchmarkn- MessageDigestBenchmarkn- SSLSocketBenchmarkn- SignatureBenchmarknnFix package name of OpenSSLProvidernntluni/src/main/java/java/security/security.propertiesnnRestore Java (vs OpenSSL) SSLSocket wrappers on SSLEngine for benchmarkingnntluni/src/main/java/org/apache/harmony/xnet/provider/jsse/SSLServerSocketFactoryImpl.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/SSLServerSocketImpl.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/SSLSocketFactoryImpl.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/SSLSocketImpl.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/SSLSocketInputStream.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/SSLSocketOutputStream.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/SSLSocketWrapper.javannRestore HandshakeProtocol.socketOwner code for SSLSocket to functionnntluni/src/main/java/org/apache/harmony/xnet/provider/jsse/ClientHandshakeImpl.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/HandshakeProtocol.javantluni/src/main/java/org/apache/harmony/xnet/provider/jsse/ServerHandshakeImpl.javannRemove unneeded OpenSSLMessageDigestJDK.getInstance since these arenregistered via OpenSSLProvider and SHA224 which is not part of the RI.nWe had already removed the BouncyCastle version of this.nntluni/src/main/java/org/apache/harmony/xnet/provider/jsse/OpenSSLMessageDigestJDK.javantluni/src/test/java/tests/targets/security/AllTests.javantluni/src/test/java/tests/targets/security/MessageDigestTestSHA224.javantluni/src/test/java/tests/targets/security/SignatureTestSHA224withRSA.javannChange-Id: I7daae7f0d9f50acad6df9157eac1b0133af83062n","True","Corrective","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"android_external_apache-xml",197,0.5,"ham","False","False"
"314","412df5c876b2b0cabebdd1666fdf5a702adc3af7","libgnomemm PKGBUILD","False","None","f",1,1,1,0,27,0,0,1,0,0,1673,0,896,0,"abs",2,0.820832239678,"ham","False","True"
"44","41d0f0ae101dd1639e294b0bef4cf907a9c5eb81","votegit-svn-id: https://svn.apache.org/repos/asf/tomcat/tc6.0.x/trunk@947608 13f79535-47bb-0310-9956-ffa450edef68n","False","None","f",1,1,1,0,8,1,198,7,0.0296527777777778,2110,1006,34.7236533957845,297,0,"tomcat60",20,0.843191240932,"spam","True","True"
"85","433367f6445e723378cd47c06fb33a9d0e3cd9a4","use alternate.href as url if present","False","None","f",1,2,2,0.721928094887362,7,3,268,9,48.8307233796296,3,2660.5,1.01568511778195,1162,0,"mediacloud",5,0.300470407338,"ham","False","False"
"291","447c33912e834a7fc090b3175aea9103ac5e25b4","Updated compass library.git-svn-id: https://arducopter.googlecode.com/svn/trunk@995 f9c3cf11-9bcb-44bc-f272-b75c42450872n","False","None","t",1,1,2,0.988283610991916,23,32,21,2,55.6900405092593,4,211.5,1.00979380606104,205,0,"ardupilot-mega",18,0.56413639571,"ham","False","False"
"81","458a02425162f83fb7a74f0455f7ab8b36819a43","Fixed output typeSigned-off-by: berger killer <bergerkiller@gmail.com>n","True","Corrective","t",1,1,1,0,6,6,70,32,0.151770833333333,1,197,7.58888126286891,197,0,"Spout",9,0.743793421127,"ham","False","True"
"151","46f702802d2319e22099e3107fc076b5791d9edd","git-svn-id: svn://svn.orangeleap.com/tangerine/tangerine/trunk@4801 0f581344-5646-3a48-8ded-616bfea576c6","False","None","f",1,1,1,0,1,1,60,10,0.130844907407407,21,1248,8.64263600176913,77,0,"orangeleap-tangerine",16,0.5,"ham","True","True"
"64","471743d1aee84a07c57d1faf4be783963194c32c","","False","None","f",1,1,1,0,2,2,163,8,1.19326388888889,4,2743,1.83803759529768,54,0,"aio-portal",0,0.803611827993,"spam","True","True"
"4","472d094991154102093bd81b067f29eae794cdf1","Revert Triage client/dom test failures on FireFoxThis reverts commit 6f6d937faf0becfbe698fd0b1c824f3331cb86b5.nnBUG=nTEST=nnReview URL: https://chromiumcodereview.appspot.com//10007033nngit-svn-id: https://dart.googlecode.com/svn/branches/bleeding_edge/dart@6262 260f80e4-7a28-3924-810f-c04153c831b5n","True","Corrective","f",1,1,1,0,1,33,105,60,0.00725694444444444,129,6441,138.799043062201,6149,0,"Dart",35,0.000300580931492,"ham","False","False"
"223","473c98ca1435526115ba77644c3704fd3ffe65e9","803 Build version advanced to 6485-228svn path=/xap/trunk/gigaspaces/; revision=104417nnnFormer-commit-id: 1606a9950c1476c87cf38a12778b9604602d9a22","False","None","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OpenSpaces",15,0.0597807314403,"ham","False","False"
"118","4787580cbc783a38dbec81e9273d8e2afbcaf6be","131793 [CheatSheet] Make composite cheat sheet API provisional","False","None","f",2,10,39,4.11289845125598,474,455,100.384615384615,9,16.9866488603989,119,334,1.00700284629845,165,0,"eclipse",8,0.53436987042,"ham","False","False"
"49","4841618263b3a32a3b8a3ffa14748448c816dc23","corrected forgotten Catalogue with cataloguegit-svn-id: http://www.molgenis.org/svn/molgenis_apps/trunk@9349 42de9c89-b41c-0410-9fa9-f33e7b6bda7an","False","None","f",1,1,4,1.68581570915303,11,11,49.25,1,0.0684027777777778,4,218.5,8.61421319796954,91,0,"molgenis_apps-legacy",19,0.197747462992,"ham","True","False"
"361","4873df1c9baf8137935d31b1709ed4b115e9f793","Nix AsFuture","False","None","f",1,1,4,1.90824211284133,12,25,38,7,83.6613194444444,4,13809.5,1.0062254974795,688,0,"overview-server",2,0.922922687682,"spam","False","True"
"28","493be041b9e9bcb716c7ea5a9135a3a324a0d767","WBRi-306, policy support, and remove remaining deployment typesgit-svn-id: http://anonsvn.jboss.org/repos/weld/ri/trunk@3390 1c488680-804c-0410-94cd-c6b725194a0en","False","None","t",3,34,79,5.42721017385679,271,950,115.025316455696,11,43.2827351441632,582,11011,1.00210739170446,912,0,"core",24,0.5,"ham","False","True"
"139","495a7c90c0861473100c91c123b093998a90c155","PM-560 Updated the monitord information to talk about the schema, and how the raw status is now stored in the database.","False","None","f",1,1,1,0,42,6,1520,10,188.9509375,40,6521,1.00529237913943,243,0,"pegasus",11,0.905010990321,"spam","False","False"
"9","4980c3d1716398e168fa13ae8521804fe5c2545d","--Empty Message--","False","None","f",1,1,1,0,0,2,156,1,5.78703703703704e-05,41,4753,17281,4322,0,"icpc",2,0.1043363576,"ham","True","True"
"98","4988e736f49914b991b3443d04023daab2edd572","Update the README displayed on GitHub to mention the v1.0 landmarkAs requested by Tom Steinberg.n","False","None","f",1,1,1,0,8,3,28,9,88.9300115740741,1,111,1.01124479781684,2,0,"fixmystreet",12,0.720311592214,"ham","False","False"
"183","49d5ef49a6391bddd9493b4d5d84164493e50f79","renaming php directory to be more explicit in plugin naming structure","False","None","f",1,1,1,0,1,1,70,5,83.9532638888889,48,994,1.01191138919058,14,0,"sonar-php",7,0.683692186367,"ham","False","False"
"141","4ccc88802d2142c516ca674b704e256a84c6856b","Remove fab from min and medium distros","False","None","f",1,2,2,1,0,2,148.5,31,14.6974247685185,14,1924.5,1.03402066365104,595,0,"fuse",5,0.846795852835,"spam","True","False"
"374","4d55cfd185778f5ad1155406c634191415ddcb16","Merge Let ICU extract country codes from locales. into dalvik-dev","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"platform_libcore",9,0.684362595713,"ham","False","False"
"132","4d651cce76048a8a7f484a4fb96b9da382ccfbee","Condition value changes has been removed.SVN-Revision: 2342n","False","None","f",1,1,1,0,3,3,157,7,15.7746990740741,7,357,1.06339265144167,276,0,"catissue-core",7,0.714473598405,"ham","False","False"
"324","4daf8cbc7248466088aeb75a05e2ba1616eecdcb","Removed bleeding edge by default","False","None","t",3,3,3,1.26655453263948,78,93,1386.66666666667,4,103.194016203704,207,6,1.00390088566971,5,0,"social-engineer-toolkit",4,0.631737629324,"ham","False","False"
"194","4e1022fc58501982e1c186e44d402ec895c758ad","rename Takeabreak! to TakeaBreak","False","None","f",1,1,4,1.59167277858233,14,14,26.5,23,27.0333130787037,14,13181.5,1.01141662507256,3615,0,"udig-platform",3,0.686953461846,"ham","False","False"
"72","4ff4e7f34de97cce956ea78e9fd02568f6ad5142","Merge branch 'master' into intro","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"android-arabic-reader",4,0.70857751192,"ham","False","False"
"138","4ffb0fd285609fa955450964e54fc3f8fd2996ad","Fix 431541: Proceed expression not setting resolved type","True","Corrective","f",2,3,4,1.79708322666966,29,4,68.25,10,323.659056712963,18,827.5,1.00101069283633,383,0,"org",7,0.311185190303,"ham","False","False"
"279","5017d90d578d1ace8b2d3fa59a182ea7ea0e00ac","Eclipse 3.6 backward compatibility.","False","None","f",1,4,15,2.33170962053455,89,169,332.866666666667,1,330.327484567901,19,2898,1.00068296075665,2666,0,"atl",5,0.766993330865,"spam","False","False"
"327","51fa2c3c0a25fdcab8977e224b59a3ac4ad99bbb","FELIX-553: add bundle:remote-clean goal (use -DremoteOBR=http://... to specify repository prefix)git-svn-id: https://svn.apache.org/repos/asf/felix/trunk@682012 13f79535-47bb-0310-9956-ffa450edef68n","False","None","f",1,1,1,0,453,0,0,16,65.0221412037037,2,814,1.01537937664752,319,0,"felix",30,0.5,"ham","False","False"
"304","52075f0f76ad32f4d6126d244242f31087e39cd6","fix markdown header recognition/folding in highlight mode","True","Corrective","f",1,1,1,0,3,3,184,6,22.0203703703704,27,16607,1.04541249684635,16220,0,"rstudio",7,0.542461190886,"ham","False","False"
"60","52087b4e205395592325c650ab8e7b3bee868667","Docs tweaks","False","Non Functional","f",1,2,2,0.485460760745913,8,11,55,23,0.0090625,4,7911.5,216.412293853073,3906,0,"TiddlyWiki5",2,0.695385469085,"spam","True","True"
"40","527c48812d3732d71299cd6d804b0bc413e4a2a5","Use OHHTTPStubs instead of Nocilla","False","None","f",3,18,71,1.95838411930688,4038,4766,128.859154929577,15,2.5650440140845,536,4836,10.6810945630217,295,0,"iostest",4,0.701357478584,"spam","False","False"
"122","52b749d9c4271f98d34e8b72f5b84b3efb10dc01","Merge branch 'master' of http://github.com/ArchBSD/abs","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abs",8,0.5,"ham","False","True"
"24","53257e8bd9e89a04a82b88309cfd304c9ca0876f","ActiveMQ 5.4.0 and RA try block for waitForStart (start now does this). Quartz 1.8.4 OpenJPA 2.0.1 Fixed ActiveMQ 4 and 5 pom deps on spring libs - optional for bean configuration. simple-cmp2/pom.xml was missing agent. Added missing embedded.logging.properties and corrected path in pom for openejb-spring. Fixed spring tests - It is a bad idea to include org.springframework:spring, only 'required' spring libs should be used.OpenEjb2ConversionTest.java added normalization on loaded files as test was failing on simple CRLF - David please make sure I have not just fixed a test rather than the cause?nnAdded list synchronization to ScheduleTest.java - Test was occasionally failing due to this timing issues.nnnnngit-svn-id: https://svn.apache.org/repos/asf/openejb/trunk/openejb3@997688 13f79535-47bb-0310-9956-ffa450edef68n","True","Corrective","f",5,18,18,2.69484998644508,2442,2232,189.444444444444,18,159.602460776749,603,9.5,1.00673700406879,4,0,"tomee",103,0.000188929083784,"ham","False","False"
"197","53349412801f238c3bedf29ce3fb330a1c0f0143","Merge branch 'check-images-2' of https://github.com/codyhoag/liferay-docs into dev-site","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"liferay-docs",13,0.604893707426,"ham","False","True"
"273","536e05732b0b007e6c4056a8c80beda7fa5005db","fix glob by hacking test dir to build/libgit-svn-id: https://felix.svn.sourceforge.net/svnroot/felix/felix/trunk@2354 3fca3a5c-071c-0410-b500-ba939811c8f2n","True","Corrective","f",1,1,1,0,2,1,17,3,451.942094907407,1,6997,1.00221267284298,235,0,"felix",24,0.743471558471,"ham","False","False"
"152","53aa9cf1353915166dbd60d32837b5bb467b4ec6","igraph_convex_hull syntax changed Patches applied: * csardi@szaffi/igraph--main--0.2--patch-51n   igraph_convex_hull syntax changednn","False","None","t",4,4,9,2.64050199791336,94,41,648.444444444444,2,4.83301183127572,260,1848,2.7257778570434,613,0,"igraph",16,0.409851923304,"ham","False","False"
"129","54b9d95bcd4759e4707000c5260594c75923b290","Use xcp-idl for network clientSigned-off-by: Jon Ludlam <jonathan.ludlam@eu.citrix.com>n","False","None","f",1,1,1,0,1,35,82,25,7.0665162037037,2,1331,1.1415124470352,1133,0,"xen-api",13,0.713877766863,"ham","False","False"
"334","55624cf5dd0d956ec720f8ecd4843cf6ca910e4a","Moved resources from java dir to resources dir","False","None","f",1,12,16,3.80285477700818,318,318,19.875,5,68.0348871527778,19,24.5,1.00158328444849,18,0,"spring-security",6,0.509288937183,"ham","False","False"
